retweet_count,reply_count,favorite_count,num_hashtags,num_urls,num_mentions,clean,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,url_ratio,hashtag_ratio,mention_ratio,entropy,wavelet_avg,label
0,0,0,2,0,0,"1st Day of school! ? no hay luz, y la Profe no vino! #awwww me hacia Falta la Uasd. #EstoNoTieneMadre",7975,398,350,11,2,,0,0.01980198,0,4.425216171,0.033621065,bot
0,0,0,0,0,0,2 libross con canciones pa' cantar y cojen britney are you fuckin kiddin me right now?,7975,398,350,11,2,,0,0,0,4.160017053,0.003495577,bot
0,0,0,3,0,0,2 tazas de caf? y todavia muero de sue?o. #Rise&Grind #GoHard #Finals,7975,398,350,11,2,,0,0.043478261,0,4.305128975,0.024156838,bot
0,0,0,3,0,0,22 de Marzo ven a mi!!! #DracoRosa #Sanz #JLG *.* *.*,7975,398,350,11,2,,0,0.056603774,0,4.235588682,-0.057125067,bot
0,0,0,1,0,0,2pm.. Y no he comido nada el dia de Hoy! #GoodJob,7975,398,350,11,2,,0,0.020408163,0,3.941440847,-0.058455938,bot
0,0,0,1,0,0,3 dias con migra?a pero sera posible???!! #Godpleaseee,7975,398,350,11,2,,0,0.018518519,0,3.99234543,0.047722285,bot
0,0,0,1,0,0,"5 folares por un jugo de chinola! ""/ #Damn",7975,398,350,11,2,,0,0.023809524,0,4.213513256,0.057272394,bot
0,0,0,0,0,1,@JuanOrtega07 8295637860. En mi hab no hay se?al. Si quieres llamame a casa. 8095486961,7975,398,350,11,2,,0,0,0.011494253,4.638647659,-0.025734154,bot
0,0,0,1,0,0,#UnLlamado a las mujeres si usted no tiene cuadrito y no esta en su casa deje de andar con la barriga afuera!!,7975,398,350,11,2,,0,0.009090909,0,3.927292918,0.005440071,bot
0,0,0,0,0,0,"A los q tenia en el bb.. Please envienme un Dm con el pin! ""/ I had to change it.",7975,398,350,11,2,,0,0,0,4.041151655,0.080836551,bot
0,0,0,0,0,0,A los que me preguntan.. el Sal?n es la clave del exito!!!,7975,398,350,11,2,,0,0,0,4.046372412,0.046935562,bot
2,0,0,2,0,0,"A los que no celebran halloween por ser una fiesta extranjera, han de creer que la Navidad se invent? en Dajabon. #tuitrobado #goodOne",7975,398,350,11,2,,0,0.014925373,0,4.216335743,0.005363277,bot
0,0,0,1,0,0,#Na a morderse la lengua!,7975,398,350,11,2,,0,0.04,0,3.65366069,0.028259828,bot
0,0,0,1,0,0,A nada te acostumbres.. para que nada te haga falta! ;) #LifeRule,7975,398,350,11,2,,0,0.015384615,0,4.201257688,-0.016880352,bot
0,0,0,1,0,1,"#FF a @DoggieHouseOrg por su excelente, bella y amorosa labor! Bendiciones.  Cuenten conmigo para lo que sea! Amante de los perros.??",7975,398,350,11,2,,0,0.007518797,0.007518797,4.369031915,0.021406246,bot
0,0,0,0,0,1,A q hora e q tu viene? Petra necesita el micro @LovBettyP,7975,398,350,11,2,,0,0,0.01754386,4.031434956,0.054161697,bot
0,0,0,0,0,0,A quien andas degranando?? :o cuentame! :p btw ami necesito inspiration!! No me estas dando motivacion!!! :( @geaninamedrano,7975,398,350,11,2,,0,0,0,4.147829372,-0.036269404,bot
0,0,0,1,0,0,A quien madruga Dios le ayuda* estee dia si ha rendido!!! #pilaadePilassss,7975,398,350,11,2,,0,0.013513514,0,4.029561964,0.008714394,bot
0,0,0,1,0,0,a quien se le ocurre ponerme de portera! -.-' #LoPerroJugandoFutbol,7975,398,350,11,2,,0,0.014925373,0,4.217262415,-0.047787879,bot
0,0,0,0,0,1,activalos y activate vamo pa algun lao! @MaricelMdn,7975,398,350,11,2,,0,0,0.019607843,3.987028342,0.068338723,bot
0,0,0,0,0,1,@MaricelMdn activateee q tngo hambre!! Pero de la veeeerdadera de verrrdadd!!!,7975,398,350,11,2,,0,0,0.012820513,3.828457791,0.001344079,bot
0,0,0,0,0,1,activoo pa tunaiisss??? @JuanOrtega07 TODO READY!,7975,398,350,11,2,,0,0,0.020408163,4.492389059,0.053811919,bot
0,0,0,0,0,2,adorooo a mis viejas chismosas!!! que vivannn los guanduleeees @kimerymf @CinSuazoG,7975,398,350,11,2,,0,0,0.024096386,4.297275464,-0.041521928,bot
0,0,0,0,0,1,@kimerymf agota todas las posibilidades.. then Go nutsss!,7975,398,350,11,2,,0,0,0.01754386,4.211444674,0.031931921,bot
0,0,0,1,0,0,Ahi como q unos TT q para nada! Jesuuu q mal habla de esta Sociedad Dominicana! #NoQuieroVer,7975,398,350,11,2,,0,0.010869565,0,4.260423633,0.006931401,bot
0,0,0,1,0,0,Ahii amorr cuando skypeas con el decricaje q tngo y me dice q toy linda :) #awwww,7975,398,350,11,2,,0,0.012345679,0,4.199624738,-0.032111116,bot
0,0,0,1,0,0,Ahii Vainas que simplemente no estan pa' uno! #TrueStory,7975,398,350,11,2,,0,0.017857143,0,4.162016253,-0.035513193,bot
0,0,0,2,0,0,#POrCuanTo ahiii mijo eres tan predeciiblee.. * #QueBalazo ..,7975,398,350,11,2,,0,0.032786885,0,4.352365617,-0.008450119,bot
0,0,0,0,1,0,Ahora el PRD no podia salir el jueves por el Cierre del PLD pero el PLD monta una tarima en la (cont) http://t.co/p5GDmX0t,7975,398,350,11,2,,0.008196721,0,0,4.40123209,0.06544605,bot
0,0,0,1,0,0,Ahora los Fans de lo Heat son fan de los Cavs? Son igual de Fake que Fake James!!  #FLebron,7975,398,350,11,2,,0,0.010989011,0,4.16389288,0.006737057,bot
0,0,0,0,0,0,"ahora veo mi TL entero inconforme, molesto? que les pasa? sigan votando morado!. vamo a ver si el Gas PELA!",7975,398,350,11,2,,0,0,0,4.224389882,-0.020420158,bot
0,0,0,0,0,1,Al amor darle oportunidad olvidar lo pasado y entre luces y musica Bailar! RT @faustomanuel: Te propongo esta noche ;),7975,398,350,11,2,,0,0,0.008474576,4.263700453,-0.088259399,bot
0,0,0,0,0,0,@CheyAlmonte al bb no! :s no salio.,7975,398,350,11,2,,0,0,0,3.957295874,-0.042180005,bot
0,0,0,1,0,0,al fin en RD <3 #Mitierrita,7975,398,350,11,2,,0,0.037037037,0,3.658234151,-0.00490925,bot
0,0,0,0,0,0,"Al final de todo, de lo ?nico que siempre nos arrepentimos es de esas cosas que nunca nos atrevimos a hacer.",7975,398,350,11,2,,0,0,0,3.956894913,-0.001086626,bot
0,0,0,0,1,1,"Al principio me dio a pena, pero al final! Fuck dat shit! :p RT @CarlaDeMoya: Frases que siempre recordare: Mira ... http://t.co/wLsyhMkx",7975,398,350,11,2,,0.00729927,0,0.00729927,4.600251079,-0.047263661,bot
0,0,0,0,0,0,Algo me gusta de ti.. ese algo me encanta! '8*,7975,398,350,11,2,,0,0,0,3.924673369,-0.124814761,bot
0,0,0,0,0,0,"alguien q este en Odo que me diga como esta la cosa! ""/",7975,398,350,11,2,,0,0,0,3.835258578,-0.023750974,bot
0,0,0,1,0,0,#morning alguien q me diga el estado en  el q esta la uasd tengo un exam!,7975,398,350,11,2,,0,0.01369863,0,3.738115011,0.001794591,bot
0,0,0,0,0,0,alguien que meee de un trompon porfavorrrr!!!!,7975,398,350,11,2,,0,0,0,3.827059782,-0.015425398,bot
0,0,0,0,0,2,Algunos moriran por ese tweet!..:p  Un saludo a la hermosa lewe! :* morning sunshine!. RT @Lewelyne: Un saludo a la bella @RafielaMorales,7975,398,350,11,2,,0,0,0.01459854,4.322139383,-0.014876693,bot
0,0,0,2,1,0,Amar es apenas una palabra hasta que Alguien aparece para darle Sentido~ #Happy24 #HappyBdayMiAmol? http://t.co/nca6Qr3c0o,7975,398,350,11,2,,0.008196721,0.016393443,0,4.595456908,0.025627081,bot
0,0,0,0,1,1,Amen Gracias Milca! :* :* RT @MirlyCa: Raff! Feliz cumplea?os! Que tengas un lindo dia! Muchas bendiciones ... http://t.co/qFQe83v4,7975,398,350,11,2,,0.007633588,0,0.007633588,4.849518662,-0.041749404,bot
1,0,0,0,0,0,Amiga .. Ahi que ver como es el Amor que vuelve a quien lo toma.. Gavilan o Paloma!,7975,398,350,11,2,,0,0,0,3.94710096,-0.002660586,bot
0,0,0,0,0,1,amiga llevame el libro de odontopediatria maiana :* y recuerdame lo de cx! *.* @Thelmarie,7975,398,350,11,2,,0,0,0.011235955,4.084845823,-0.029823295,bot
0,0,0,0,1,2,An they don't appreciate it. RT @JuanOrtega07: RT @DeboConfesarQue: El regalo m?s grande que le puedes dar ... http://t.co/A7uP17RS,7975,398,350,11,2,,0.007633588,0,0.015267176,4.786118301,-0.061925743,bot
0,0,0,2,0,0,And after all Rompi bioquimica! \?/ felicitaciones y de toh' #BitchPower #GoinIn,7975,398,350,11,2,,0,0.025,0,4.541210897,-0.006031161,bot
0,0,0,0,0,0,@ElainematosM anda la M!,7975,398,350,11,2,,0,0,0,3.653107168,0.054783677,bot
0,0,0,0,1,0,"Anoche se vio la burla, la falta de respeto el descaro y el valor q tienen los estudiantes en la uasd!!! Valemos ... http://t.co/GitOZNpI",7975,398,350,11,2,,0.00729927,0,0,4.349628246,0.030854984,bot
0,0,0,0,0,0,"Antes de ti yo ya exist?a, ?no lo sab?as? cantaba, ment?a, so?aba, jugaba, re?a, suspiraba, antes de ti ya estaba yo!.",7975,398,350,11,2,,0,0,0,3.969841909,-0.06694812,bot
0,0,0,0,0,1,@JakmerJudith any news? sobre la tutoria?,7975,398,350,11,2,,0,0,0.024390244,4.189886078,0.012791516,bot
0,0,0,0,0,1,Aprenda a da mention!! :p ;) T @Nikov12: Felicidades a mi amiga ya van dos meses en el force ;) \o/,7975,398,350,11,2,,0,0,0.01010101,4.327983808,0.020811759,bot
0,0,0,0,0,1,@Nikov12 aprende a da mention quieree!!!,7975,398,350,11,2,,0,0,0.025,4.018453958,0.071369934,bot
0,0,0,0,1,2,"Aprobado* acuetese! :) RT @CinSuazoG: +2 RT""@RafielaMorales: E' muy temprano pa' dormirme pq en verdad me estoy ... http://t.co/uDifC0fc",7975,398,350,11,2,,0.007352941,0,0.014705882,4.878566673,-0.080203884,bot
0,0,0,0,0,0,Arjona no por favor :'(,7975,398,350,11,2,,0,0,0,3.447262499,-0.031287381,bot
0,0,0,1,0,0,Asi como cuando despiertas Debaratah y con Dolor de Garganta! #FML ?,7975,398,350,11,2,,0,0.014705882,0,4.303081072,-0.008250854,bot
0,0,0,0,0,0,asi como cuando sientes que estas enferma.. y asi! :(,7975,398,350,11,2,,0,0,0,3.927483134,-0.001098013,bot
0,0,0,0,0,0,Asi como cuando te despiertas temprano a nada y as?!,7975,398,350,11,2,,0,0,0,3.845719103,-0.019672369,bot
0,0,0,1,0,0,Asi como cuando tu sientes q no hay mas nada q buscar y asi!... #Normal,7975,398,350,11,2,,0,0.014084507,0,4.062467938,0.006093636,bot
0,0,0,0,0,0,asi como Viernes Social de estudio y asi!.,7975,398,350,11,2,,0,0,0,3.868126651,0.072075989,bot
0,0,0,0,0,1,@Thelmarie asi dices tu q yo te olvido amiga! Tu trapo e chapa q se interpone en nuestra amistas! :(,7975,398,350,11,2,,0,0,0.01,4.106910969,-0.040088435,bot
0,0,0,0,0,0,"asi es la vida.. tu decides que ver de ella, lo bueno o lo malo. http://t.co/1YgZXkS8k4",7975,398,350,11,2,,0,0,0,4.440045801,-0.015488908,bot
0,0,0,0,1,1,As? es! Buen d?a Don Luis. :) RT @luisabinader: Valoro y agradezco a DIos despertar cada ... http://t.co/1VpksnS6,7975,398,350,11,2,,0.008849558,0,0.008849558,4.689776926,0.010876271,bot
0,0,0,0,1,1,As? estara RD prox. RT @acentodiario: Mueren otros 70 en Siria: Siguen combates entre gobierno y ... http://t.co/sctfmp4e,7975,398,350,11,2,,0.008264463,0,0.008264463,4.500577827,-0.014246256,bot
0,0,0,0,0,2,Asi mimo carajo! ;) RT @ssjulio: Un saludo para @RafielaMorales que se cumplio como ella dijo se busco voto y gano quien debio de ganar :D,7975,398,350,11,2,,0,0,0.014492754,4.334144778,-0.023095627,bot
0,0,0,0,1,1,Asssssstiiiiivaaaasss :D :D dame esa Semilla para q el cafee se Cueleee! ;) RT @CarlaDeMoya: Te la pResenTo se ... http://t.co/AW7PpJyt,7975,398,350,11,2,,0.007407407,0,0.007407407,4.473141615,-0.027554932,bot
0,0,0,0,0,2,AssstivO! RT @Elbombon_06: @RafielaMorales. Yeeeaa baby! :) y volvemos a gozar,7975,398,350,11,2,,0,0,0.025641026,4.534077104,-0.017761476,bot
0,0,0,0,0,2,Asstivooo!!!  @Elbombon_06: @RafielaMorales jajajjjaa esto va a hacer atoaaa!! 4 dias solo en un monte jajjaja,7975,398,350,11,2,,0,0,0.018181818,4.172034251,0.033547796,bot
0,0,0,0,1,0,Ataste mi piel a tu piel y tu Boca a mi boca..Clavaste tu mente en la mia como una Espada en la roca y Ahora me ... http://t.co/mRCzqk8e,7975,398,350,11,2,,0.007352941,0,0,4.244997226,-0.003100889,bot
0,0,0,1,0,0,#NP aun estoy de pie - Jose Jose. .. Canciones que te describen de alguna forma u otra.,7975,398,350,11,2,,0,0.011494253,0,4.134909047,0.048632007,bot
0,0,0,3,0,0,Aunque es #BdayWeek tngo q venir a hechar pleitos a la uasd! #OhDios #HastaCuando?,7975,398,350,11,2,,0,0.036585366,0,4.385959275,0.032601635,bot
0,0,0,0,0,0,Aunque no quisiera sin quererlo pienso en ti*.,7975,398,350,11,2,,0,0,0,3.667038251,-0.028835377,bot
0,0,0,1,0,1,@kimerymf awww que difiiiciiil!! Ay no yo se q hay ser diplomatico pero como tu jefa de campania dile q noo a venya #malaPublicidad,7975,398,350,11,2,,0,0.007633588,0.007633588,4.241049793,-0.015073722,bot
0,0,0,0,0,1,@yinamendezarias awwww te adorooouuu :*,7975,398,350,11,2,,0,0,0.025641026,3.923365925,-0.045286295,bot
0,0,0,0,0,0,"@Carlish0_0 ay no q horror eso e muy Lejo! Y aunque me duela decirlo, hace mucho ruido, y mucho calor.",7975,398,350,11,2,,0,0,0,4.160399939,-0.054845457,bot
0,0,0,0,0,1,@kimerymf ay padre! Itis= inflamacion..,7975,398,350,11,2,,0,0,0.025641026,4.240405103,-0.008385522,bot
0,0,0,0,0,3,@JuanOrtega07 @kimerymf @CinSuazoG ay pol dio juan hay un pais en el mundo superalo. no eres la gran cosas. :),7975,398,350,11,2,,0,0,0.027272727,4.401214755,0.065591203,bot
0,0,0,0,1,0,"Ay por Dios! .. Ete lio de la uasd, y yo con tanto problema que necesito ir a la uasd a resolver!!! Y dique con ... http://t.co/SPgCWrGd",7975,398,350,11,2,,0.007352941,0,0,4.453868986,-0.001312785,bot
0,0,0,0,1,1,"Ay sii! Sera que se lo van a repartir!! Ladroneee! ""@Diario_Libre: Congreso pedir? Marranzini explicaci?n bonos CDEEE http://t.co/srkc2x2G""",7975,398,350,11,2,,0.007194245,0,0.007194245,4.702292592,0.010604455,bot
0,0,0,1,0,0,"ay!!! no quiero hacer maletas -.-"" #LazySaturday",7975,398,350,11,2,,0,0.020833333,0,4.28952897,-0.02331782,bot
0,0,0,0,0,0,Ayudantia a la 5? @smar1927,7975,398,350,11,2,,0,0,0,4.028604522,0.08938228,bot
0,0,0,1,0,0,Ayyy el si es complicado! ..  #men,7975,398,350,11,2,,0,0.029411765,0,3.818014034,0.055470949,bot
0,0,0,0,0,2,Babeeeee miss you y no me he idooo! RT @CarlaDeMoya: @RafielaMorales quieRen desapaReceRnOs sacaRnOs del pais Si?! (8),7975,398,350,11,2,,0,0,0.016949153,4.385293661,-0.005958407,bot
0,0,0,0,0,0,Baby te quedan 3 minutos!!,7975,398,350,11,2,,0,0,0,3.931208949,0.007925304,bot
0,0,0,0,0,1,@CinSuazoG baja el WA pa joderte un chin cisuuu!si? ;-),7975,398,350,11,2,,0,0,0.018181818,4.442291705,0.041403871,bot
0,0,0,1,0,0,Bajo los efectos cantores del tequila!! #lalalala,7975,398,350,11,2,,0,0.020408163,0,3.820175979,-0.045727739,bot
0,0,0,0,1,0,Ba?o de pies a cabeza ? escuchar mi playlist para dormir? dejar todo listo para ma?ana?-Ya en ... http://t.co/r3piMxOW,7975,398,350,11,2,,0.008474576,0,0,4.4018238,-0.001625463,bot
0,0,0,0,0,1,Ba?o de pueblO* con moshaaa! @CarlaDeMoya,7975,398,350,11,2,,0,0,0.024390244,4.235210238,-0.000504842,bot
0,0,0,1,0,0,Ba?ooo largo e intenso de Relajacion sanacion y de todooo lo necesario para recuperacion de esta semana? #Done ?,7975,398,350,11,2,,0,0.008928571,0,3.868908573,0.020269789,bot
0,0,0,0,0,2,@Nikov12 @CucharadeMadera bebe solo fue a comprar un cafe!,7975,398,350,11,2,,0,0,0.034482759,4.260204539,0.081937574,bot
0,0,0,0,0,1,Bebeee! Dime de ti? @Nikov12,7975,398,350,11,2,,0,0,0.035714286,3.79790269,-0.030095129,bot
0,0,0,0,0,0,beberrr sola no amargaaa beber sola te prendee! :),7975,398,350,11,2,,0,0,0,3.605533251,-0.019250427,bot
0,0,0,0,0,1,Because?? RT @Nikov12: Semana de felicidad!,7975,398,350,11,2,,0,0,0.023255814,4.386054151,-0.043899452,bot
0,0,0,0,0,1,Bernice! Dime? Hablame de lo q puso smerlin en la pag de odo de enver! @ElbaBernice,7975,398,350,11,2,,0,0,0.012048193,4.08235408,0.039772443,bot
0,0,0,0,0,1,@J_Luis_Taveras bien! Gracias.,7975,398,350,11,2,,0,0,0.033333333,4.056564762,-0.001013354,bot
0,0,0,0,0,1,Boo! Mandame tu # pa llamate :( .. No tengo nada. @ambarbrito,7975,398,350,11,2,,0,0,0.016393443,4.074798595,-0.036974785,bot
0,0,0,1,0,1,@kimerymf botellita? Pero por favor un miniissteriooo! A dirigirr salud publica #quePocaMente,7975,398,350,11,2,,0,0.010752688,0.010752688,4.380031755,0.05420178,bot
0,0,0,0,0,0,"brindo, por que recuerdo tu cuerpo pero olvide tu cara!!",7975,398,350,11,2,,0,0,0,3.788164521,-0.012115071,bot
0,0,0,0,0,1,Bro quemame lo asuntooo!!! El cd yuu knowww G!!! @MariaGVargasF,7975,398,350,11,2,,0,0,0.015873016,4.317463653,-0.033401892,bot
0,0,0,0,0,0,brodhel breath and let go! dont sweat it! no hay cosa en el mundo que valga la pena que estes mal! :) @geaninamedrano,7975,398,350,11,2,,0,0,0,4.069866829,-0.006053671,bot
0,0,0,0,0,1,Brodhel me voy contigo maianaa en la maianaa no me dejeeee! :( @MariaGVargasF,7975,398,350,11,2,,0,0,0.012987013,4.063815634,-0.04676014,bot
0,0,0,0,0,2,@kimerymf @CinSuazoG btw tu agenda parece q esta muy ocupada q no me devolviste lo de integra los px. ta bn ill see what i can do. ;),7975,398,350,11,2,,0,0,0.015037594,4.369104069,-0.006344706,bot
0,0,0,2,0,0,"Buen d?a! .. No vine preparada para esta lluvia!, pero #Activa #BitchPower",7975,398,350,11,2,,0,0.027027027,0,4.290978355,-0.028584347,bot
1,0,0,1,0,0,Buen dia! Con sue?o y despierta? -.- #ThisLife,7975,398,350,11,2,,0,0.02173913,0,4.262344295,-0.013427832,bot
0,0,0,1,0,0,Buen d?a! #pregunta que significa con to' lo' cacabele'??.,7975,398,350,11,2,,0,0.017241379,0,4.254641022,-0.085142846,bot
0,0,0,1,0,0,Buenas noches . A recargar las baterias para empezar una de las semanas mas dificiles* Todo lo puedo en Cristo que me fortalece #Amen,7975,398,350,11,2,,0,0.007518797,0,4.112692054,-0.016731783,bot
0,0,0,0,1,0,"Buenas Noches! Recuerda Vota 1! Por la democracia , la libertad!! Por un mejor Pa?s pero para (cont) http://t.co/54on4dr0",7975,398,350,11,2,,0.008264463,0,0,4.518781594,0.060467102,bot
0,0,0,0,0,0,Bueno eta' noche YO salgo. Con too' y colita!,7975,398,350,11,2,,0,0,0,3.965830108,-0.055508184,bot
0,0,0,0,0,0,Bueno me avisas pa aunq sea bebernos una cervezita :-),7975,398,350,11,2,,0,0,0,3.929198957,0.01509221,bot
0,0,0,0,0,1,@MariaGVargasF bueno nah mejor duermete pa q no te contamines con el smog!,7975,398,350,11,2,,0,0,0.013513514,4.166205265,-0.013983204,bot
0,0,0,0,1,0,"Buenos D?as! Volviendo todo a la normalidad Gracias a Dios! Espero q los Jocondas, los Botelleros (cont) http://t.co/JOgy3wsJ",7975,398,350,11,2,,0.008,0,0,4.511900843,0.033901366,bot
0,0,0,0,0,0,"Busco ""paz"" donde la venden, prestan o alquilan?!? Caracter de Urgencias. Gracias!.",7975,398,350,11,2,,0,0,0,4.323128694,0.046893716,bot
2,0,0,1,0,0,Cada persona que cobre del gobierno deberia darle verguenza y saber que tiene la sangre de vidas inocentes en sus manos. #NoReformaFiscal,7975,398,350,11,2,,0,0.00729927,0,4.113358768,-0.004740388,bot
0,0,0,1,0,0,Cada vez q tengo q hacer tarea veo el diablo y mas si es a mano!!! #ReprrndeloSe?orrrr,7975,398,350,11,2,,0,0.011627907,0,4.111929656,0.032298963,bot
0,0,0,0,0,0,Cada vez q voy a shots me siento vieja!,7975,398,350,11,2,,0,0,0,3.791436514,-0.039972632,bot
0,0,0,2,0,0,Caer en la tentaci?n de las empanadas.. #Dios #HELP,7975,398,350,11,2,,0,0.039215686,0,4.103483922,0.033341636,bot
0,0,0,1,0,0,"Caf? en mano, musicon y haciendo maletas. #BuenosDias",7975,398,350,11,2,,0,0.018867925,0,4.137719041,0.050686223,bot
0,0,0,2,0,0,Camaron que se duerme?? #OhBebe #ContandoStrikes ..,7975,398,350,11,2,,0,0.039215686,0,4.257115352,-0.014110239,bot
0,0,0,1,0,0,Caminando en la zona con la Laika! #famTime,7975,398,350,11,2,,0,0.023255814,0,3.716362721,0.051376621,bot
0,0,0,0,0,0,"Caminito al hostal nos besamos en cada farola, era un pueblo con mar, yo quer?a dormir contigo y t? no quer?as dormir solo""",7975,398,350,11,2,,0,0,0,4.080527937,-0.013383636,bot
0,0,0,1,0,0,Casi me vence el sue?o pero nop las ganas de ir al Gym son mas grandes!! #MetiendoMano,7975,398,350,11,2,,0,0.011627907,0,4.009910541,-0.001042773,bot
0,0,0,0,0,0,Cayendome del sue?o!. *Sighs*,7975,398,350,11,2,,0,0,0,4.142295219,-0.021238846,bot
0,0,0,1,0,0,cayendome del sue?o. #SMH,7975,398,350,11,2,,0,0.04,0,3.97366069,0.033086513,bot
0,0,0,0,0,3,cel daniao! hasta nuevo aviso.. @Thelmarie @dianamarismb @kerla22 por fa avisenle a pedro!,7975,398,350,11,2,,0,0,0.033333333,4.193254515,-0.000129954,bot
3,0,0,1,0,3,Cerebro que haremos esta noche Pinky lo q hacemos todas las noches #LlenarnosDeOdio @stefanysolanch @marychuchii @MaricelMdn @ValenisRichiez,7975,398,350,11,2,,0,0.007142857,0.021428571,4.369542277,-0.057615367,bot
1,0,0,1,0,2,"@MirlyCa @JakmerJudith cerran patologica con tito? Me mato, #Mori",7975,398,350,11,2,,0,0.015384615,0.030769231,4.266781137,-0.057766036,bot
0,0,0,1,0,0,Chivo y moro de guandule #Bieeeen,7975,398,350,11,2,,0,0.03030303,0,3.836081908,0.003202586,bot
0,0,0,0,0,0,Chocolates colombianos *.*,7975,398,350,11,2,,0,0,0,3.792376623,-0.061159396,bot
0,0,0,0,0,0,chowfan de pollo y vegetales con arroz integral :) -awesomness over here.,7975,398,350,11,2,,0,0,0,4.133060255,0.030810909,bot
0,0,0,0,0,1,Chula te taba saludando x fb y resulto ser yayi! :p @Katherine_pl26,7975,398,350,11,2,,0,0,0.014925373,4.299903776,-0.005392308,bot
0,0,0,1,0,0,@Carlish0_0 chula! Muchas felicidades y bendiciones en tu dia! #PartyHard. Un besoote!,7975,398,350,11,2,,0,0.011627907,0,4.433590508,-0.007859614,bot
0,0,0,1,0,0,"Churrasquito, Piscina, mi a?orado black y familia! :) y merengues viejolooss!! ? #PerfectDay",7975,398,350,11,2,,0,0.010869565,0,4.551396843,-0.029276127,bot
0,0,0,0,0,2,Cielito lindo con mis cielas*.. Extra?ando a mi Cielita!. ? @MoralesAnn @pamz17,7975,398,350,11,2,,0,0,0.025316456,4.334746524,-0.037065483,bot
0,0,0,0,1,2,"Ciertoooo! RT @Nikov12: Tu sabe como yo se cuando e domingo, cuando beibi anda en shore @stefanysolanch ... http://t.co/BpRHyAW8",7975,398,350,11,2,,0.0078125,0,0.015625,4.678297053,-0.07157403,bot
0,0,0,0,1,2,Ciertoooo!! :* mala influencia! RT @stefanysolanch: Y como uno rebaja asi!? @CucharadeMadera con amoreses! ... http://t.co/AQb4N6FR,7975,398,350,11,2,,0.007633588,0,0.015267176,4.722352315,-0.032548735,bot
0,0,0,0,0,2,@CinSuazoG @kimerymf cisu q # tienes? te hable ahorita x whatsapp y nada.,7975,398,350,11,2,,0,0,0.02739726,4.456899991,-0.001944032,bot
