clean,retweet_count,favorite_count,num_hashtags,num_urls,num_mentions,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,url_ratio,hashtag_ratio,mention_ratio,entropy,wavelet_avg,label
@Ivan_Cancho lamentablemente no va a ganar :(,0,0,0,0,1,Entre coche y anden,Nicalandia,532,71,89,95,1,0,0,0,0.022222222,3.869196429,0.098777465,human
RT @onedollarpizza: Clint Eastwood con un armadillo. #BreakTheInternet http://t.co/ArJmyF52yY,17,0,1,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0.010752688,0.010752688,4.803501791,-0.022701427,human
RT @biobio: Presidenta Bachelet tendr� un personaje en pel�cula "Batman v. Superman" http://t.co/2V7D6g05rh http://t.co/b4NV4q1EQW,151,0,0,1,1,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0.007692308,0,0.007692308,5.001481132,-0.021964701,human
Llega a llover ma�ana y al que se me cruza primero lo mato.,0,0,0,0,0,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0,3.846389397,-0.081922774,human
!Juanita esta re buena� ,1,0,0,0,0,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0,3.470175521,-0.047357329,human
"RT @TomasFolmer: mari es la mas linda de todas, la bestu",3,0,0,0,1,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.017857143,3.914673121,0.058965924,human
"Jajajaja la cara de Nieves, ella sabe con quien est�.  #TierraDeReyes",0,0,1,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.014492754,0,4.074519724,-0.006980784,human
"Como la mierda cortar a un artista en pleno escenario, por �ltimo esperen a que baje. Que falta de respeto #FestivaDeVi�a2014",0,0,1,0,0,Kylie Slama,KylieSlama,80,8,47,0,0,0,0,0.008,0,4.290307535,0.025730779,bot
@JoshEstrin Feliz Navidad Joshee. Big hug,0,0,0,0,1,Peter Hamilton,PH_film,16534,1158,1999,10911,25,0,0,0,0.024390244,4.287447054,0.013515977,human
"RT @SergioNovelli: Disfruta hoy de ""El lince perdido"", en la Plaza Bol�var de El Hatillo. �Entrada libre!  @Gran_Cine @hatillocultura #Movi�",5,0,1,0,3,0,0,0,0,0,0,0,0,0,0.007142857,0.021428571,4.647909045,-0.057419024,bot
No se como podes llegar a ser tan negra que mostras las gomas en todas las fotos!!! Asco me da,0,0,0,0,0,Marcie Bullard,MarcieBullard,63,2,42,0,0,0,0,0,0,3.764987974,-0.008447266,bot
Y el pana tambi�n quiere ir a Brooklyn #concluinvestiga que nadie le quite ese sue�o.,0,0,1,0,0,Lurlene Plunket,LurlenePlunket,66,3,35,0,0,0,0,0.011764706,0,4.166368093,-0.024407204,bot
RT @EJTVla: �A qu� cosas le tienes miedo? Opina en#LiveMusicEJTV http://t.co/VNPzDQGkHi,5,0,0,1,1,Somer Graner,SomerGraner,78,7,40,0,0,0,0.011494253,0,0.011494253,5.000149893,-0.078115187,bot
@Ferchozaki siii ajshdkajshda *n* me pregunto si seguiran alguno de los storylines de los comics/novelas/etc,0,0,0,0,1,Gabi,yamineftis,12987,273,116,17132,1,http://t.co/B3FkCIoZaC,0,0,0.009259259,4.276401468,-0.033975402,human
@IvaanBola no amigo jajajaj yo ha llevo 2 horas despierto,0,0,0,0,1,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0.01754386,3.96938283,-0.037808559,human
Fue mas lo que espere a melendi que lo que duro....,0,0,0,0,0,Audrie Orosz,AudrieOrosz,57,6,44,0,0,0,0,0,0,3.601387912,-0.044043375,bot
Este desayuno es muy canadiense. http://t.co/BbI46W7aD3,0,0,0,0,0,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0,4.531740514,0.051014359,human
No le des tu TW a nadie para que se busque si ya lo haz buscado antes,0,0,0,0,0,Edith Hokenson,EdithHokenson,61,15,40,0,1,0,0,0,0,3.843587139,-0.071483554,bot
Oh brother! "@MariaGVargasF: Hay personas q sufren de alzheimer o se hacen q nada a pasado?",0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.010869565,4.321113888,-0.027733235,bot
mi amor ya se fue a dormir,0,0,0,0,0,Toya Landwehr,ToyaLandwehr,53,3,40,0,0,0,0,0,0,3.324499814,-0.073125963,bot
"RT @turtlestudio: Dibujando, una idea puede hacerse realidad: Como esta m�quina que solucionar� el hambre cuya patente regalo al mundo. htt�",5,0,0,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.007142857,4.333110587,-0.042078235,human
Nos han dado un coche un "poco" grande de alquiler para ir a las cataratas... http://t.co/oVrtQhl7,0,0,0,0,0,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0,4.217535009,0.031512955,human
RT @BuscarMiguel: @sosdesaparecido �Pod�is echarme una mano? Mi padre desapareci� de casa el lunes y no podemos encontrarlo. http://t.co/iX�,6939,0,0,0,2,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.014285714,4.464812008,-0.044521827,human
No puedo ya discimular.. Te toco y empiezo a temblar...,0,0,0,0,0,Tressie Mccoll,TressieMccoll,45,4,41,0,0,0,0,0,0,4.02012296,-0.059344495,bot
RT @_ElFaro_: #AM�RICA | El Salvador es el pa�s americano con la tasa m�s elevada de muertes relacionadas con el alcohol > http://t.co/3qmJ�,13,0,1,1,1,Nina Lakhani,ninalakhani,3647,1829,869,116,98,0,0.007142857,0.007142857,0.007142857,4.610194018,-0.048235727,human
"RT @realmadrid: El partido empieza en 2 horas, �a mantener nuestra ventaja en el liderato! #RealMadridvsVILL #HalaMadrid http://t.co/C6iWR1�",1167,0,2,0,1,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.014285714,0.007142857,4.647274336,-0.019773516,human
Este verano comienza una nueva etapa en mi vida torontoniana. Da un poco de miedo pero a la vez es un nuevo reto.,0,0,0,0,0,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0,3.793245494,0.035641132,human
Tommy torres no la vayas a cantar plis,0,0,0,0,0,Kum Swaggerty,KumSwaggerty,63,4,33,0,0,0,0,0,0,3.684087462,-0.006572773,bot
"Lo que faltaba es que me ponga a escuchar where are you now, chau mundo",0,0,0,0,0,Sunday Vodopich,SundayVodopich,65,6,40,0,0,0,0,0,0,3.9604241,-0.020956975,bot
ay te aviso y te anuncio que hoy renuncio...a tus negocios sucios??,0,0,0,0,0,Luisa Organista,LuisaOrganista,33,2,38,0,0,0,0,0,0,3.85686386,-0.02400695,bot
La Comuna no le gusta ni a los chavistas. All� los cubanos se pelaron. Eso en Venezuela no anda.,0,0,0,0,0,Melanie Hersha,MelanieHersha,62,3,40,0,0,0,0,0,0,4.00475855,-0.044337035,bot
RT @scratchattacktv: El lunes m�s cosicas a la venta en eBay! Pero este finde nuestros mutantes pueden llevarse esto con descuento de 20%!�,6,0,0,1,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.007194245,0,0.007194245,4.23316066,-0.015370839,human
RT @bilofranco: El mejor sitio de clasificados gratuitos en M�xico es Segundamano.mx @segundamanomx,8,0,0,0,2,Sue Fluhman,SueFluhman,71,4,48,0,0,0,0,0,0.02020202,4.388259146,0.01779148,bot
"No hay nada mejor que conocer a alguien a odie a la misma persona , NADA.",0,0,0,0,0,Darline Madlock,DarlineMadlock,65,4,43,0,0,0,0,0,0,4.010278636,-0.015459589,bot
"Eu, Chantel viene a limpiar a eso de las 9 de la ma�ana cuando estemos todos alcoholizados tirados por algun lado no? #BizzleFest",0,0,1,0,0,Galina Lamarque,GalinaLamarque,64,2,41,0,0,0,0,0.007751938,0,4.12146574,0.020201323,bot
@jjjjjanelle ahhhhh so exciting!!!!!!!,0,0,0,0,1,Sezzz â­�?ï¸�?,sarahvoverall,20336,369,86,500,1,http://t.co/tpGQgqs8Ep,0,0,0.026315789,3.658965924,0.036317337,human
RT @MontseHuffPost: Sondeos de 'El Pa�s' y 'ABC': Entre el empate t�cnico y la victoria del PP con 6 puntos de ventaja http://t.co/xW3LxZuA�,6,0,0,1,2,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.007142857,0,0.014285714,4.800248536,-0.053715748,human
Ayyy el si es complicado! ..  #men,0,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.029411765,0,3.818014034,0.055470949,bot
Que triste es enterrar a un amigo de toda la vida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619840335,0.055003147,bot
"Coria esta jugando lol y... Sonidito de skype, ema;por las dudas corto.eresh grande emanuel",0,0,0,0,0,Destiny Wansing,DestinyWansing,63,1,41,0,0,0,0,0,0,4.204181895,-0.014028637,bot
Grita duro mi nombre que soy el hombree...que te ouso a bellaquiar,0,0,0,0,0,Dorotha Holiday,DorothaHoliday,42,3,34,0,0,0,0,0,0,3.903301259,-0.060692335,bot
#Guillermo mi nuevo amor* te amo beb�!. #sobrino http://t.co/CCvCRgzg,0,0,2,1,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0.014492754,0.028985507,0,4.551627037,-0.103525237,bot
"@LS_kuro ah, Bueno. Ya dec�a yo que algo te tenia que pasar por esas blasfemias supremas.",0,0,0,0,1,Vâˆ†N,Kuiggert,11525,239,431,756,3,http://t.co/1wVeQaMOMy,0,0,0.011235955,4.286833603,-0.070285548,human
Ae entra a clases el martes. Desde el martes pondr� "JaeOFF",0,0,0,0,0,Trinity Plues,TrinityPlues,77,3,42,0,0,0,0,0,0,3.889094723,-0.011026852,bot
Julian se copo con el LOL,0,0,0,0,0,Virgen Beahan,VirgenBeahan,44,5,40,0,0,0,0,0,0,3.589275071,-0.055187226,bot
"Arruinandole la vida social a mi twinnie en el extranjero, no tiene precio.",1,1,0,0,0,Vâˆ†N,Kuiggert,11525,239,431,756,3,http://t.co/1wVeQaMOMy,0,0,0,3.895047777,0.025239176,human
Subi� una persona a barrer el escenario en comerciales y le dieron gaviota de plata #Vi�a2014,0,0,1,0,0,Cleora Corter,CleoraCorter,45,2,38,0,0,0,0,0.010752688,0,4.16710322,0.054730852,bot
estas comprometida con tus metas cuando estas donde richard y @MaricelMdn pide unas papas supremas con extra bacon a tu lado. y tu NoRmal!!,1,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.007194245,4.107311265,0.026536309,bot
RT @UEFAcom_es: "Derbi para el City y liderato para el Madrid" Resumen del fin de semana en @UEFAcom_es http://t.co/xvSk0WQLXM http://t.co/�,12,0,0,1,2,0,0,0,0,0,0,0,0,0.007142857,0,0.014285714,4.911901609,0.013178329,bot
@kimerymf no sube tengo q formatearlo q se yo algo del software. No se :'(,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.013513514,4.151040948,-0.080375735,bot
"Ok, ya silvestre llego, y no puedo ir a verlo, vivo cerca, mi hermano debe estar por esos lados, y pues la vida sigue.",0,0,0,0,0,Hellen Dux,HellenDux,57,4,32,0,0,0,0,0,0,4.0450842,0.013050079,bot
@MassielBoya Good luck tomorrow btw! Rompee esa vaiiinaa! :D,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.016666667,4.374954813,0.024985548,bot
"RT @Telemundo: Sans�n conoce a Dalila, una mujer filistea que tiene una belleza exuberante y es muy ambiciosa. #LaBiblia http://t.co/Yd1lGQ�",19,0,1,0,1,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.007142857,0.007142857,4.63181805,0.004389947,human
"@stemusica Creo de ser muy dulce,cloro no siempre pero lo soy,claro,cuando queres vos tambien estoy ah�",0,0,0,0,0,Marco,PeterLaliOK,9053,243,965,272,0,,0,0,0,4.116729773,-0.044615877,bot
No puede caer mi hermano diciendome vamos a charlone anto?,0,0,0,0,0,Beryl Stefanelli,BerylStefanelli,33,2,45,0,0,0,0,0,0,3.854189452,-0.043754758,bot
@pablitofana en NY love! Regreso el sabado! :),0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,4.140395589,0.012626308,bot
Pobre Google..."@ticbeat: Facebook materializa su "tel�fono social" con Android http://t.co/DbLsVJImI3 v�a @ticbeat #facebookhome,0,0,1,1,2,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0.007751938,0.007751938,0.015503876,4.754553973,-0.019743238,human
@_mccutiekins ahh que bueno. Hahha,0,0,0,0,1,Yuung.K,K_smaacks,7837,233,196,630,0,0,0,0,0.029411765,4.02085512,0.006992713,human
No entiendo a la gente que se desespera por conocer el NORTE ARGENTINO,0,0,0,0,0,Criselda Lunan,CriseldaLunan,76,6,40,0,0,0,0,0,0,4.115745863,-0.05156971,bot
"RT @7Heroesmurcia: 32 cartas de Soontir Fel,36 participantes,no problem  @Tachi_Artesania tiene un detalle con los 4 �ltimos. @Edge_Ent htt�",2,0,0,0,3,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.021428571,4.574901085,-0.025713339,human
RT @elcomercio: Accidentes de carreteras: las rutas m�s peligrosas del Per�?http://t.co/hxpYi3t7Td (Por @angelhugo) http://t.co/rwgBUdlodA,20,0,0,1,2,Russell Anthony Lyon,RussLyon2,1313,243,832,117,10,https://t.co/8pMy9ZgSGG,0.007246377,0,0.014492754,4.722653884,0.00391927,human
Mi pap� tiene 47 a�os = Mio padre ha 47 anni. Mi papa tiene 47 anos = La mia patata ha 47 ani.  Adoro lo spagnolo.,0,0,0,0,0,Rita Selvani,RitaSelvani,65,0,0,0,0,,0,0,0,3.908427693,-0.03173552,bot
Trabaja duro. Pisa fuerte. Ten confianza. http://t.co/qAh8s9smya,0,0,0,0,0,Amy Urbach ,amyurbach,59543,4126,4094,2170,195,http://t.co/8FoNzxwfBu,0,0,0,4.567334618,0.013436337,human
Es joda que ese bonbonazo le dio mg a mi foto en insta? ?? ?? llamen una ambulancia que me desmayooo,0,0,0,0,0,Ruthann Theilen,RuthannTheilen,53,7,41,0,0,0,0,0,0,3.906984952,0.020922129,bot
RT @NDtitulares: Vecchio: Venezuela dejo de ser una naci�n democr�tica http://t.co/SAOa99OOhY,9,0,0,1,1,Dolly Noecker,DollyNoecker,343,82,874,0,0,0,0.010752688,0,0.010752688,4.672899204,-0.033662387,bot
"Hern�ndez y Fern�ndez http://t.co/Ef4Z2X0CNo solo de noticias vive el periodista, tambi�n de aficiones",0,0,0,1,0,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.009803922,0,0,4.624132422,0.007939732,human
"Gracias a Dios tengo con quien hablar de eso, sino? O_O",0,0,0,0,0,Lore Venzke,LoreVenzke,218,51,523,0,0,0,0,0,0,4.064294952,-0.021873626,bot
S/O to all :* RT @kimerymf: #UnSaludo a mis ni�as bellas @ilen99 @ViiiComas @CinSuazoG ... http://t.co/w9AlE9gu,0,0,1,1,4,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0.009009009,0.009009009,0.036036036,4.825627413,-0.061226342,bot
"RT @UNDIADEHUMOR: �Te enamoraste de m�? Es normal, suele pasar, respira profundo y t�malo con calma...",6,0,0,0,1,Sarita Pantoni,SaritaPantoni,73,6,39,0,0,0,0,0,0.009803922,4.647594221,-0.054677054,bot
RT @ValenSoraire: Me extra�aras lo se y tu no te podras olvidar de mi asi lo que yo senti por ti talvez murio ... G.F,1,0,0,0,1,MannÃ½â„¢,v1ck_mendoza,9898,109,111,7922,2,0,0,0,0.008547009,4.195473831,-0.118711029,human
RT @elcosodelvisto: Si est�s enojado con alguien no le rompas el coraz�n que solo tiene 1. Rompele los huesos que tiene 206.,591,0,0,0,1,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.008064516,4.243817502,-0.045592708,human
Llevar los apuntes en la mano antes de un examen como si te los fueses a aprender.,0,0,0,0,0,Marceline Leiber,MarcelineLeiber,55,3,38,0,0,0,0,0,0,3.760579939,0.046510007,bot
@maria_earl18 mwhahaha :P,0,0,0,0,1,Nic Nic,janicaluvsu,3298,460,480,1898,4,http://t.co/qelWcOsj8b,0,0,0.04,3.59326969,-0.002192802,human
Mi pap� tiene 47 a�os = Mio padre ha 47 anni. Mi papa tiene 47 anos = La mia patata ha 47 ani.  Adoro lo spagnolo.,0,2,0,0,0,Gino Poteri,GinoPoteri,134,253,365,0,1,,0,0,0,3.908427693,-0.03173552,bot
RT @fitzsbiochem: QUE FITZSIMMONS ES SAGRADO A VER SI NOS ENTERAMOS YA.,5,0,0,0,1,Isa,whatisasays,12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0.014084507,4.488563131,-0.060542897,human
Un hombre con una idea nueva es un loco... hasta que la idea triunfa.,0,1,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.942005699,0.025016338,human
"RT @REFLEXI0NES: Con muchos me ri�, pero en pocos confi�.",357,0,0,0,1,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.01754386,4.480983873,-0.026616041,human
"Lo que dijo #PedroRuminot sobre detenciones ciudadanas, y que le valieron pifias en #Vertigo http://t.co/9dBfdU7q65 http://t.co/50EOuziuzv",0,3,2,1,0,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0.007246377,0.014492754,0,4.816964582,-0.052332491,human
"""@Telemundo: ""Con t� poder Se�or liberare a mi pueblo"" #LaBiblia""",0,0,1,0,1,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.015384615,0.015384615,4.260131852,-0.038927711,human
RT @FrancoDaian: Que ganas de una milanesa a la napolitana con papas fritas dios :B,5,0,0,0,0,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0,3.980016391,0.021883158,human
Proverbios 17:3 TLA,0,0,0,0,0,Nadine Clendenin,NadineClendenin,76,4,40,0,0,0,0,0,0,3.93213804,-0.123909577,bot
"Tirar con indirectas no es cosa de hombres, el que me tire a mi tiene que mencionar mi nombre, (8)",0,0,0,0,0,Annika Moreles,AnnikaMoreles,49,4,43,0,0,0,0,0,0,3.90549162,-0.012038435,bot
"Ala gran, esto va a caer parece",0,0,0,0,0,Mandie Brunette,MandieBrunette,63,2,40,0,1,0,0,0,0,3.477601552,0.129325789,bot
Lewe' excusame con la profe maiana no podre ir a clases pq voy pal medico!.. @Lewelyne nunca he faltado :),0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.009433962,4.237930846,-0.000720928,bot
No le quiero quedar mal a todos,0,0,0,0,0,Jayna Laukitis,JaynaLaukitis,44,1,37,0,0,0,0,0,0,3.566468891,-0.110550895,bot
ONU N. ONU Mujeres: Alcanzar igualdad de g�neros requiere transformar las econom�as: La agenda del fortalecimi... http://t.co/uA6goxWaav,0,0,0,1,0,Desastres Naturales ,ADN_SUAPT,72102,726,28,165,23,https://t.co/JV2RyV3lRO,0.007352941,0,0,4.644706084,-0.064087621,human
"A veces en la vida hay que tomar decisiones,aveces esas decisiones rompen corazones pero tienes que pensar en ti primero y no en los otros.",0,0,0,0,0,Zelda Mietus,ZeldaMietus,57,5,39,0,1,0,0,0,0,3.892346712,-0.005114221,bot
@nenitalaliter @p_lanzani Ajajajajajajaj dale chicas no exageren ahora pobre pipu,0,0,0,0,2,Marco,PeterLaliOK,9053,243,965,272,0,,0,0,0.024691358,3.990344375,-0.029130334,bot
"James Hunt, pasaporte a una vida feliz - http://t.co/xHRZ3pJkqI",0,0,0,1,0,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.015873016,0,0,4.665705471,0.005190636,human
Um @Chilis has deep fried pickles. Omg ,0,1,0,0,1,Briana,briiana_27,10862,71,181,3501,4,0,0,0,0.025641026,3.992931143,0.079945921,human
"Considero que el puede hacer un gran trabajo, solo necesita salir debajo de la patana (gabinete de ladrones) del cual esta sumido su gob.",0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,4.045286216,0.085669764,bot
"La vida por los colores La historia de Abd�n Porte, un jugador que se mat� por su equipo http://t.co/kpKi3JnVM2",0,0,0,0,0,Donato Vincenzo,Vladimir65,22987,600,755,14,6,,0,0,0,4.575808948,-0.017773866,bot
Q opinan ustedes????,0,0,0,0,0,Flor Kazemi,FlorKazemi,68,3,41,0,0,0,0,0,0,3.521928095,0.073753844,bot
"Quiero irme a casa.. ?* esto si dura para acabarse, me duele mi manito! #Guayyyyy cada ves q veo a eta morena con esa bandejita X_X",0,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.007633588,0,4.146620522,-0.003424889,bot
RT @lepelaye: @VanessaBeniteez ya esta en mi calendario :D http://t.co/wkqDzZs5Hi,1,0,0,0,2,Paulina Benitez,VanessaBeniteez,18462,1060,557,2500,2,http://t.co/JnX6hMGM6E,0,0,0.024691358,4.546338973,-0.059659623,human
Puse un filtro en GMail para que cualquier cosa que contenga "Movistar Free Music" vaya a spam directo.,0,0,0,0,0,Arlyne Rigel,ArlyneRigel,46,7,40,0,1,0,0,0,0,4.183252377,0.051833459,bot
Y a vos te gritan en la esquina gobernada,0,1,0,0,0,Lyndsey Engels,LyndseyEngels,36,3,34,0,0,0,0,0,0,3.710972126,0.017566089,bot
Maldita distancia entre mi cama y el router del wifi.,1,4,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.852011436,-0.003672427,human
RT @BreennGomez: @TomasFolmer Sisi. Pero ya te dije que es mio y de Vicky y de nadie mas. Que se caguen todos. Te lo prestamos un rato noma�,2,0,0,0,2,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.014285714,4.291263952,-0.04788205,human
"Me encanta mi username, adem�s de ser el octavo album de Extremoduro, su sentido >>>",0,1,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,4.034460981,-0.025455933,human
El oro y la plata se prueban en el fuego; nuestras intenciones las pone a prueba Dios.,0,0,0,0,0,Ila Claburn,IlaClaburn,59,1,31,0,1,0,0,0,0,3.879639977,0.072462682,bot
Yo s� que sales y no vas a ser bueno en la calle #Preocupacionsintenerporque,0,0,1,0,0,Dara Tatlock,DaraTatlock,56,6,39,0,0,0,0,0.013157895,0,3.904256661,-0.009436956,bot
ma�ana me tengo que levantar a las 9 astiasti,0,0,0,0,0,Edra Troia,EdraTroia,67,3,38,0,0,0,0,0,0,3.62431754,-0.070926056,bot
"Simplemente, repudio a los que se quieren ir de un boliche cuando pasan electr�nica.",0,0,0,0,0,Carita Seagren,CaritaSeagren,44,3,37,0,0,0,0,0,0,4.039594092,-0.011614611,bot
"RT @Emilio1: El Escogido es como el nuevo rico: prepotente, aquerosito, cree que todo le pertenece, indeseable, y al final es el mismo loser",139,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.007142857,4.135550048,0.005268655,bot
"Que detestables los hombres muy sensibles, ughhh",0,0,0,0,0,Kenyatta Reagh,KenyattaReagh,63,10,38,0,0,0,0,0,0,3.8541832,-0.057600863,bot
No linked in no quiero felicitar a nadie por su nuevo puesto....,0,0,0,0,0,Telma Landey,TelmaLandey,44,2,17,0,0,0,0,0,0,3.94214862,0.043160933,bot
@stefanysolanch @marychuchii @MaricelMdn @JonFeliz @Nikov12 @EfrainFelizJr Y YOOOOO! i had mad fun last night!! SALUHHHHH!!,0,0,0,0,5,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.040650407,4.805797487,0.005173385,bot
"Que cagada, osea 3 canciones solamente y ni la de oro le dieron.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.819298634,0.0434637,bot
